chrom	start	end	RegionID	PeakRegion	Locus	LogFC	F	PValue	FDR
chr12	57523017	57524098	Shared_PeakRegion	Shared_PeakRegion_1064_chr12_57523017_57524098	chr12:57523017-57524098	-1.2994630712295	16.3536787330727	0.000131787178338381	0.00276857875447648
chr12	57829475	57830015	WT_PeakRegion	WT_PeakRegion_4519_chr12_57829475_57830015	chr12:57829475-57830015	-0.947821176327521	5.33522374393785	0.0238097585336892	0.0572333299421049
chr12	58297913	58298485	WT_PeakRegion	WT_PeakRegion_4520_chr12_58297913_58298485	chr12:58297913-58298485	-1.02131776378923	7.8725068789007	0.00647182011261713	0.0236881618046502
chr12	58500561	58500864	WT_PeakRegion	WT_PeakRegion_4521_chr12_58500561_58500864	chr12:58500561-58500864	-0.947033320483946	4.6558503379575	0.0456413617562215	0.0910879176076801
chr12	59220810	59222084	WT_PeakRegion	WT_PeakRegion_4522_chr12_59220810_59222084	chr12:59220810-59222084	-1.20569746585339	15.3333876086848	0.000204691606264021	0.00351132500550634
chr12	59244209	59245167	WT_PeakRegion	WT_PeakRegion_4523_chr12_59244209_59245167	chr12:59244209-59245167	-1.25446290250131	14.044622020499	0.000360437620634989	0.00455426138499638
chr12	59368421	59368808	WT_PeakRegion	WT_PeakRegion_4524_chr12_59368421_59368808	chr12:59368421-59368808	-1.17522121859072	7.3115569662706	0.00878042806079957	0.0291953377339424
chr12	59870793	59871259	WT_PeakRegion	WT_PeakRegion_4525_chr12_59870793_59871259	chr12:59870793-59871259	-1.29669942578032	7.74209009017409	0.00927932742696243	0.0301302872477528
chr12	59882572	59882993	WT_PeakRegion	WT_PeakRegion_4526_chr12_59882572_59882993	chr12:59882572-59882993	-1.09433577667079	6.82083511026701	0.010986542830096	0.0337386800597573
chr12	60135872	60140055	Shared_PeakRegion	Shared_PeakRegion_1065_chr12_60135872_60140055	chr12:60135872-60140055	-0.230720264504447	1.39192207004228	0.242425785868901	0.32348949100602
chr12	60855071	60856382	Shared_PeakRegion	Shared_PeakRegion_1066_chr12_60855071_60856382	chr12:60855071-60856382	-0.74804564033717	6.95226725351066	0.0102756247718519	0.0322107763168672
chr12	61048425	61049026	WT_PeakRegion	WT_PeakRegion_4527_chr12_61048425_61049026	chr12:61048425-61049026	-1.29313887180437	10.1912310946779	0.00210334164563978	0.0118982929172781
chr12	61254938	61255501	WT_PeakRegion	WT_PeakRegion_4528_chr12_61254938_61255501	chr12:61254938-61255501	-0.31866333782945	0.72245147160359	0.402538941373056	0.485851398456777
chr12	61664503	61665044	Q111_PeakRegion	Q111_PeakRegion_1209_chr12_61664503_61665044	chr12:61664503-61665044	1.82015778340366	11.2229787300974	0.00129648125082554	0.00907702396182749
chr12	61773959	61774282	WT_PeakRegion	WT_PeakRegion_4529_chr12_61773959_61774282	chr12:61773959-61774282	-0.862218328826605	3.73061145072957	0.0574151170873098	0.107552835004716
chr12	62470555	62471232	WT_PeakRegion	WT_PeakRegion_4530_chr12_62470555_62471232	chr12:62470555-62471232	-1.24850423917114	11.0384902155681	0.00141270894904347	0.00960623903767202
chr12	62805729	62806543	WT_PeakRegion	WT_PeakRegion_4531_chr12_62805729_62806543	chr12:62805729-62806543	-1.51917469023938	14.171591183257	0.000340726209746169	0.00441835730971941
chr12	62843571	62843937	WT_PeakRegion	WT_PeakRegion_4532_chr12_62843571_62843937	chr12:62843571-62843937	-0.512991811765096	1.2978109934731	0.260896143291372	0.342641007476998
chr12	63277739	63279084	Shared_PeakRegion	Shared_PeakRegion_1067_chr12_63277739_63279084	chr12:63277739-63279084	-1.20206925371452	12.39942038865	0.000754753579803315	0.00673036377871867
chr12	63355140	63355727	Shared_PeakRegion	Shared_PeakRegion_1068_chr12_63355140_63355727	chr12:63355140-63355727	-0.42041783533091	1.76975040406613	0.187669501879318	0.263255492680041
chr12	63648595	63650773	WT_PeakRegion	WT_PeakRegion_4533_chr12_63648595_63650773	chr12:63648595-63650773	-1.31591730020638	25.2540627296764	3.61490052326157e-06	0.000509694201341895
chr12	64287395	64288054	WT_PeakRegion	WT_PeakRegion_4534_chr12_64287395_64288054	chr12:64287395-64288054	-0.198882867825463	0.396736747857434	0.533080522893543	0.609045506045634
chr12	64452257	64453805	Shared_PeakRegion	Shared_PeakRegion_1069_chr12_64452257_64453805	chr12:64452257-64453805	-0.857228561153794	8.75895083675028	0.00418426756369177	0.0179008726095267
chr12	64763511	64763905	WT_PeakRegion	WT_PeakRegion_4535_chr12_64763511_64763905	chr12:64763511-64763905	-0.293068860176082	0.541365596861217	0.464290710679897	0.544221845785299
chr12	65233913	65234202	Q111_PeakRegion	Q111_PeakRegion_1210_chr12_65233913_65234202	chr12:65233913-65234202	0.131891341299707	0.139142370402765	0.710246236747724	0.764741388191685
chr12	65987782	65988654	WT_PeakRegion	WT_PeakRegion_4536_chr12_65987782_65988654	chr12:65987782-65988654	-0.80576778942849	5.4152963572934	0.0228173196445107	0.0554532237082669
chr12	66296693	66297360	Shared_PeakRegion	Shared_PeakRegion_1070_chr12_66296693_66297360	chr12:66296693-66297360	-1.32414047475149	12.2570587456967	0.00080535476116738	0.00695276451082982
chr12	67016354	67017081	WT_PeakRegion	WT_PeakRegion_4537_chr12_67016354_67017081	chr12:67016354-67017081	-2.04608003924404	23.4726583159631	7.19238242227842e-06	0.000699317002434702
chr12	68417196	68418091	WT_PeakRegion	WT_PeakRegion_4538_chr12_68417196_68418091	chr12:68417196-68418091	-1.03364433524754	8.49607885871201	0.00475777131400693	0.0195436389821302
chr12	68437372	68437963	Q111_PeakRegion	Q111_PeakRegion_1211_chr12_68437372_68437963	chr12:68437372-68437963	0.516301088748786	1.86507811348732	0.176349973607504	0.250738720547699
chr12	68661767	68662588	WT_PeakRegion	WT_PeakRegion_4539_chr12_68661767_68662588	chr12:68661767-68662588	-0.83499092593178	5.27781799657252	0.0245494127235737	0.0584923662344991
chr12	68847939	68848462	WT_PeakRegion	WT_PeakRegion_4540_chr12_68847939_68848462	chr12:68847939-68848462	-1.56795559741311	11.169483587178	0.00132912350654843	0.00920973645488347
chr12	69507927	69508936	WT_PeakRegion	WT_PeakRegion_4541_chr12_69507927_69508936	chr12:69507927-69508936	-1.04903922137916	8.49970237095166	0.00474933134702229	0.0195429066760064
chr12	70034938	70036382	WT_PeakRegion	WT_PeakRegion_4542_chr12_70034938_70036382	chr12:70034938-70036382	-1.29823712174148	17.58884541283	7.7996715723159e-05	0.00213673768563838
chr12	70252392	70252771	WT_PeakRegion	WT_PeakRegion_4543_chr12_70252392_70252771	chr12:70252392-70252771	-1.12458240238262	7.3367521195225	0.0102496966276939	0.0321690035806243
chr12	70395771	70396744	WT_PeakRegion	WT_PeakRegion_4544_chr12_70395771_70396744	chr12:70395771-70396744	-1.05270950554599	8.90184297185971	0.00390325442720491	0.0173010442668936
chr12	70492426	70492854	WT_PeakRegion	WT_PeakRegion_4545_chr12_70492426_70492854	chr12:70492426-70492854	-0.957752652693644	5.26657256552404	0.0282238689043725	0.0647366231197101
chr12	70544275	70544924	Q111_PeakRegion	Q111_PeakRegion_1212_chr12_70544275_70544924	chr12:70544275-70544924	0.452733584457844	1.30982151437043	0.267847910979566	0.350247354946303
chr12	70855676	70856461	WT_PeakRegion	WT_PeakRegion_4546_chr12_70855676_70856461	chr12:70855676-70856461	-0.966809282886435	7.78192573560215	0.00677008636330387	0.0245250266030278
chr12	71325879	71326354	WT_PeakRegion	WT_PeakRegion_4547_chr12_71325879_71326354	chr12:71325879-71326354	-0.378367259062953	0.950538972435553	0.332891656253585	0.416982708823096
chr12	71589287	71589702	WT_PeakRegion	WT_PeakRegion_4548_chr12_71589287_71589702	chr12:71589287-71589702	-0.686507657895169	2.75463023971315	0.101383387055798	0.163960552650538
chr12	72633592	72633954	WT_PeakRegion	WT_PeakRegion_4549_chr12_72633592_72633954	chr12:72633592-72633954	-1.00984067493237	6.38170534441755	0.0159183953600993	0.0436115332564609
chr12	72752769	72753199	WT_PeakRegion	WT_PeakRegion_4550_chr12_72752769_72753199	chr12:72752769-72753199	0.206819322840379	0.291630620531203	0.598756671770259	0.666638051901415
chr12	73227334	73227791	Q111_PeakRegion	Q111_PeakRegion_1213_chr12_73227334_73227791	chr12:73227334-73227791	0.402634343395227	0.975423098155876	0.327673740017153	0.412254841143143
chr12	74236342	74236755	Q111_PeakRegion	Q111_PeakRegion_1214_chr12_74236342_74236755	chr12:74236342-74236755	-0.230098231188259	0.331325333803308	0.570333467375878	0.641822550560267
chr12	74449366	74450001	WT_PeakRegion	WT_PeakRegion_4551_chr12_74449366_74450001	chr12:74449366-74450001	-1.2795198168836	11.4987883049666	0.0011409077281399	0.00837009903190384
chr12	74508954	74509488	WT_PeakRegion	WT_PeakRegion_4552_chr12_74508954_74509488	chr12:74508954-74509488	-0.879174482548343	5.756809756697	0.0190515772702332	0.0493363217876114
chr12	74550597	74551329	WT_PeakRegion	WT_PeakRegion_4553_chr12_74550597_74551329	chr12:74550597-74551329	-0.644488328186841	3.04826039487189	0.0889398175515042	0.148871701578765
chr12	74927841	74928181	WT_PeakRegion	WT_PeakRegion_4554_chr12_74927841_74928181	chr12:74927841-74928181	-0.571431375250089	1.7792520319779	0.208957796146668	0.287432573793522
chr12	75328780	75329770	Shared_PeakRegion	Shared_PeakRegion_1071_chr12_75328780_75329770	chr12:75328780-75329770	0.0121188343684901	0.00136261802309656	0.970926344329324	0.978519664332662
chr12	75537008	75537361	WT_PeakRegion	WT_PeakRegion_4555_chr12_75537008_75537361	chr12:75537008-75537361	-1.45618695992024	12.5715998353139	0.000697926689592432	0.00647810430019983
chr12	76027555	76028705	WT_PeakRegion	WT_PeakRegion_4556_chr12_76027555_76028705	chr12:76027555-76028705	-1.30176867000685	12.9233996288638	0.00059518227726852	0.00588334062104439
chr12	76083730	76083975	WT_PeakRegion	WT_PeakRegion_4557_chr12_76083730_76083975	chr12:76083730-76083975	-2.07892529738355	16.400169323529	0.000132807588701682	0.00277347389290647
chr12	76479975	76481406	Shared_PeakRegion	Shared_PeakRegion_1072_chr12_76479975_76481406	chr12:76479975-76481406	-0.920149452303788	10.3020532621935	0.00199592823692245	0.011556697906608
chr12	76501208	76501472	WT_PeakRegion	WT_PeakRegion_4558_chr12_76501208_76501472	chr12:76501208-76501472	-0.8070883014763	3.22659340036937	0.0767044581219393	0.133443531276676
chr12	76886460	76886954	WT_PeakRegion	WT_PeakRegion_4559_chr12_76886460_76886954	chr12:76886460-76886954	-1.37207412727824	13.048492863854	0.000562540615745082	0.00571024657692438
chr12	76911838	76912348	Q111_PeakRegion	Q111_PeakRegion_1215_chr12_76911838_76912348	chr12:76911838-76912348	0.53472910353614	1.85147156727502	0.183336609874405	0.258460773640944
chr12	76950239	76950869	Q111_PeakRegion	Q111_PeakRegion_1216_chr12_76950239_76950869	chr12:76950239-76950869	0.696922715845476	2.61095305609265	0.114595613193443	0.179647621444796
chr12	77265295	77265617	WT_PeakRegion	WT_PeakRegion_4560_chr12_77265295_77265617	chr12:77265295-77265617	-0.903593009689013	4.64790472239755	0.038261560412953	0.0802410250873488
chr12	77290495	77291148	Shared_PeakRegion	Shared_PeakRegion_1073_chr12_77290495_77291148	chr12:77290495-77291148	-0.302945487269508	0.601123294224627	0.440724010064543	0.521807351748126
chr12	78122363	78123077	WT_PeakRegion	WT_PeakRegion_4561_chr12_78122363_78123077	chr12:78122363-78123077	-1.24856457735548	12.3791830057746	0.000761740935509199	0.00675378430112319
chr12	78260294	78261009	Q111_PeakRegion	Q111_PeakRegion_1217_chr12_78260294_78261009	chr12:78260294-78261009	-0.651607384078062	3.21032544799953	0.0774351968846858	0.134354217372529
chr12	78269645	78270420	Q111_PeakRegion	Q111_PeakRegion_1218_chr12_78269645_78270420	chr12:78269645-78270420	0.0169191315575179	0.00239643207462821	0.961093883516579	0.970197343885742
chr12	78481701	78482083	WT_PeakRegion	WT_PeakRegion_4562_chr12_78481701_78482083	chr12:78481701-78482083	-0.964612621315175	7.4876453286765	0.00784248506268328	0.0269939868590795
chr12	78875838	78876485	WT_PeakRegion	WT_PeakRegion_4563_chr12_78875838_78876485	chr12:78875838-78876485	-1.42937665095882	14.2472254322346	0.000329517789445306	0.00438796218010004
chr12	79266716	79267300	WT_PeakRegion	WT_PeakRegion_4564_chr12_79266716_79267300	chr12:79266716-79267300	-0.769599385207445	4.18339467666941	0.0469603028480171	0.0928754518772589
chr12	79995262	79995953	WT_PeakRegion	WT_PeakRegion_4565_chr12_79995262_79995953	chr12:79995262-79995953	-1.26741031157803	11.9633667595023	0.000921172862773164	0.00748447452153284
chr12	80221490	80221822	WT_PeakRegion	WT_PeakRegion_4566_chr12_80221490_80221822	chr12:80221490-80221822	-1.10582209206406	6.41940616772285	0.0134965399238829	0.0390307061212388
chr12	80480489	80480704	WT_PeakRegion	WT_PeakRegion_4567_chr12_80480489_80480704	chr12:80480489-80480704	-0.871462234014667	3.98422173355439	0.0591651569104816	0.109978100201459
chr12	81699769	81700058	WT_PeakRegion	WT_PeakRegion_4568_chr12_81699769_81700058	chr12:81699769-81700058	-1.48981806118815	10.7532727552083	0.00253875122869355	0.0132675490769559
chr12	83086477	83087401	WT_PeakRegion	WT_PeakRegion_4569_chr12_83086477_83087401	chr12:83086477-83087401	-0.751010142960169	5.46470824917751	0.0222268752200977	0.0544692463939639
chr12	83248996	83249280	WT_PeakRegion	WT_PeakRegion_4570_chr12_83248996_83249280	chr12:83248996-83249280	-0.971431672613192	5.55741362489178	0.0230277616151493	0.0558206589489057
chr12	83628498	83628707	WT_PeakRegion	WT_PeakRegion_4571_chr12_83628498_83628707	chr12:83628498-83628707	-1.62176427251713	10.0749498221511	0.00527612599424863	0.0207645524697301
chr12	83740612	83741390	WT_PeakRegion	WT_PeakRegion_4572_chr12_83740612_83741390	chr12:83740612-83741390	-1.00250542734162	7.06002648495193	0.00972884408363938	0.0310494398767192
chr12	84140959	84141243	Q111_PeakRegion	Q111_PeakRegion_1219_chr12_84140959_84141243	chr12:84140959-84141243	0.781398547115376	2.82523663613709	0.0971869707695958	0.158876039622883
chr12	84788700	84789224	WT_PeakRegion	WT_PeakRegion_4573_chr12_84788700_84789224	chr12:84788700-84789224	-1.13650865086649	9.08474826017348	0.00357199664489912	0.0163487701784245
chr12	84818908	84819510	WT_PeakRegion	WT_PeakRegion_4574_chr12_84818908_84819510	chr12:84818908-84819510	-0.556950273678567	2.18140569396219	0.144108012019107	0.214075209529378
chr12	85642093	85642400	WT_PeakRegion	WT_PeakRegion_4575_chr12_85642093_85642400	chr12:85642093-85642400	-1.04717061730273	5.83432949642246	0.0221108120854962	0.0542812070976572
chr12	85818595	85819006	WT_PeakRegion	WT_PeakRegion_4576_chr12_85818595_85819006	chr12:85818595-85819006	-0.41543106101042	1.2280166364025	0.279740382045331	0.36234574859929
chr12	86149824	86150562	WT_PeakRegion	WT_PeakRegion_4577_chr12_86149824_86150562	chr12:86149824-86150562	-1.70622869344885	19.92893571802	2.95745935179256e-05	0.00132675647548158
chr12	86171526	86171875	WT_PeakRegion	WT_PeakRegion_4578_chr12_86171526_86171875	chr12:86171526-86171875	-0.74015138320512	3.2521392904209	0.0860711538563238	0.145170421189355
chr12	87073921	87074379	WT_PeakRegion	WT_PeakRegion_4579_chr12_87073921_87074379	chr12:87073921-87074379	-1.16597033085169	8.62997289570664	0.00463643742884591	0.0191904560558616
chr12	87208664	87209677	WT_PeakRegion	WT_PeakRegion_4580_chr12_87208664_87209677	chr12:87208664-87209677	-0.710950751926137	4.13689205217274	0.045695016720323	0.0911525270494361
chr12	87523020	87523381	WT_PeakRegion	WT_PeakRegion_4581_chr12_87523020_87523381	chr12:87523020-87523381	-0.317699913870975	0.581905565351915	0.4496679122151	0.530282999577975
chr12	87562077	87562598	WT_PeakRegion	WT_PeakRegion_4582_chr12_87562077_87562598	chr12:87562077-87562598	-1.21368653970845	9.07350036152546	0.0035914960303394	0.0164017722515475
chr12	87754672	87755116	WT_PeakRegion	WT_PeakRegion_4583_chr12_87754672_87755116	chr12:87754672-87755116	-0.771417693804823	3.9449977073425	0.0508714314267072	0.0986512113215626
chr12	88823234	88825031	WT_PeakRegion	WT_PeakRegion_4584_chr12_88823234_88825031	chr12:88823234-88825031	-0.800970712811574	10.1460572402706	0.0021488350613904	0.012042769156461
chr12	88890726	88892146	Shared_PeakRegion	Shared_PeakRegion_1074_chr12_88890726_88892146	chr12:88890726-88892146	-0.144921447251269	0.350374490837873	0.555781105888784	0.62946826858808
chr12	88940924	88941457	WT_PeakRegion	WT_PeakRegion_4585_chr12_88940924_88941457	chr12:88940924-88941457	-0.684440265636087	3.32046167274356	0.0743826522464885	0.130456678222182
chr12	88967842	88968421	WT_PeakRegion	WT_PeakRegion_4586_chr12_88967842_88968421	chr12:88967842-88968421	-0.0414719844000546	0.0122032112706379	0.912349720314503	0.932198752133374
chr12	89093141	89093636	WT_PeakRegion	WT_PeakRegion_4587_chr12_89093141_89093636	chr12:89093141-89093636	-0.511547244254465	2.16522721318465	0.145581553299369	0.215910213854657
chr12	89130781	89131404	WT_PeakRegion	WT_PeakRegion_4588_chr12_89130781_89131404	chr12:89130781-89131404	-0.463065802045803	2.06053706518416	0.155547034862946	0.227402534227553
chr12	89281609	89282015	WT_PeakRegion	WT_PeakRegion_4589_chr12_89281609_89282015	chr12:89281609-89282015	-1.10613067755473	8.42283941876431	0.00493176243459833	0.0199083989159197
chr12	89294378	89294975	Q111_PeakRegion	Q111_PeakRegion_1220_chr12_89294378_89294975	chr12:89294378-89294975	0.400632081834491	1.32530060025626	0.253504406507166	0.335392645994894
chr12	89324313	89325764	WT_PeakRegion	WT_PeakRegion_4590_chr12_89324313_89325764	chr12:89324313-89325764	-0.477470752649717	3.45594556728678	0.0671681563666533	0.1204013415312
chr12	89327359	89328691	WT_PeakRegion	WT_PeakRegion_4591_chr12_89327359_89328691	chr12:89327359-89328691	-1.08854690351138	16.6748017666144	0.000114886095613357	0.00259018432752377
chr12	89349802	89350017	WT_PeakRegion	WT_PeakRegion_4592_chr12_89349802_89350017	chr12:89349802-89350017	-0.901952102739027	4.25513226905248	0.0509651836251798	0.0986903137997053
chr12	89466831	89467404	WT_PeakRegion	WT_PeakRegion_4593_chr12_89466831_89467404	chr12:89466831-89467404	-0.845765191237889	6.29791571694892	0.0143701065866081	0.0406121733887905
chr12	89493514	89493819	Q111_PeakRegion	Q111_PeakRegion_1221_chr12_89493514_89493819	chr12:89493514-89493819	0.444672497119648	1.21372958209649	0.285560923739151	0.368439838968451
chr12	89498425	89498856	Q111_PeakRegion	Q111_PeakRegion_1222_chr12_89498425_89498856	chr12:89498425-89498856	-0.0389551291862244	0.0126637215262055	0.910718151123652	0.930891729824302
chr12	89501603	89502171	WT_PeakRegion	WT_PeakRegion_4594_chr12_89501603_89502171	chr12:89501603-89502171	-0.134345005744883	0.140458296723379	0.708942753332074	0.763649141127424
chr12	89525170	89525585	WT_PeakRegion	WT_PeakRegion_4595_chr12_89525170_89525585	chr12:89525170-89525585	-0.962708050412747	5.98083698531358	0.0169429985031174	0.0453486993876497
chr12	89570642	89571606	WT_PeakRegion	WT_PeakRegion_4596_chr12_89570642_89571606	chr12:89570642-89571606	-0.58285627393295	3.71640251740366	0.0578799599104136	0.108270054234969
